the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta2010,nta2020,council,schooldist,policeprct,ct2010,ct2020,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasouce,uid
0101000020E6100000A0FD94A12F7C52C0CC4221D6BA664440,0101000020110F000037B6751E18665FC186A6345078025341,"BAILEY HOUSE, INC",1751,PARK AVENUE,1751 PARK AVENUE,NEW YORK,10035,MANHATTAN,1,1089077,1017700072,111,MN34,MN1102,9,04,25,019600,019600,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"BAILEY HOUSE, INC",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8025767954,-73.9404071764,1000748.52181,231682.993898,moeo_socialservicesitelocations,21abb7547c5eeceac63a161bc6c04370
0101000020E61000005A337A32E37D52C02BEE4DFFB5664440,0101000020110F0000A8C1BEF8FB685FC1381245E272025341,THE BRIDGE INC,248,WEST 108 STREET,248 WEST 108 STREET,NEW YORK,10025,MANHATTAN,1,1056670,1018790057,107,MN09,MN0703,7,03,24,019500,019500,"SUPPORTED HOUSING-OMH, ASSERTIVE COMMUNITY TREATMENT-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE BRIDGE INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8024291162,-73.9669920152,993388.419061,231625.298919,moeo_socialservicesitelocations,2300c9aba4b51d0a7f22986b933a5cb3
0101000020E6100000285599DE6A8852C05BC1E737E8514440,0101000020110F0000AE1BA8D7DE7A5FC1C8A4B5C622EB5241,PROJECT HOSPITALITY INC,27,PORT RICHMOND AVENUE,27 PORT RICHMOND AVENUE,STATEN ISLAND,10302,STATEN ISLAND,5,5023694,5010030010,501,SI28,SI0106,49,31,121,020700,020702,DROP-IN CENTER,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PROJECT HOSPITALITY INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6398992426,-74.1315227978,947748.387105,172436.328754,moeo_socialservicesitelocations,252aea2228d5315418c7736f2b0f524a
0101000020E610000073CC9671178052C00A5B88D9C05B4440,0101000020110F0000E32BB366BA6C5FC135452A9929F65241,NORTHERN MANHATTAN IMPROVEMENT CORPORATION,111,CENTRE STREET,111 CENTRE STREET,NEW YORK,10013,MANHATTAN,1,1001833,1001690010,101,MN24,MN0102,1,02,5,003100,003100,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,NORTHERN MANHATTAN IMPROVEMENT CORPORATION,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.716822807,-74.0014308907,983853.341551,200434.397784,moeo_socialservicesitelocations,252ffaaf129b898a949e8d47bcb9c6dd
0101000020E6100000235C216F668052C0DB727C03725A4440,0101000020110F000073C70593406D5FC1FB81986EB2F45241,"BOWERY RESIDENTS' COMMITTEE, INC.",125,MAIDEN LANE,125 MAIDEN LANE,NEW YORK,10038,MANHATTAN,1,1087484,1000707501,101,MN25,MN0101,1,02,1,001502,001502,"SUPPORTED HOUSING-OMH, SUPPORTED SRO-OMH, NON-MEDICAID CARE COORDINATION (OMH)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"BOWERY RESIDENTS' COMMITTEE, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7066044194,-74.0062520817,982516.589345,196711.588237,moeo_socialservicesitelocations,2621feba77121ad0a09e3f65f11dce4c
0101000020E6100000C47A4096397952C0420C98217F694440,0101000020110F000061E1288110615FC14EA0A32293055341,"PALLADIA, INC.",1015,FOX STREET,1015 FOX STREET,BRONX,10459,BRONX,2,2116192,2027170063,202,BX27,BX0202,17,12,41,012701,012701,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"PALLADIA, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8241922368,-73.8941398271,1013548.30841,239570.363308,moeo_socialservicesitelocations,2623f88371d9896186ecd176aa7413fc
0101000020E6100000EC26745F017A52C09FE97CE724574440,0101000020110F00005B836EDC63625FC1CBDF89C9FFF05241,RISEBORO COMMUNITY PARTNERSHIP INC,1875,BROADWAY,1875 BROADWAY,BROOKLYN,11207,BROOKLYN,3,0,3034680065,304,BK78,BK0402,37,32,83,040500,040500,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,RISEBORO COMMUNITY PARTNERSHIP INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.6808137282,-73.9063337934,1010229.31278,187329.10764,moeo_socialservicesitelocations,10f27fd6053b8582ca1e56452a2b31f9
0101000020E61000004399185DD27A52C0D519FEB2AE504440,0101000020110F00008EE45ADAC6635FC1142BD3E5C3E95241,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,1900A,RALPH AVENUE,1900A RALPH AVENUE,BROOKLYN,11236,BROOKLYN,3,3214956,3077630001,318,BK58,BK1801,46,22,63,072000,072000,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.630331396,-73.9190895781,1006708.35023,168933.473815,moeo_socialservicesitelocations,1350565d2a4242c129d1ba40f48bce71
0101000020E6100000639F007C6E7C52C0EB3B3DDCA8664440,0101000020110F0000EB77A8E182665FC1ED6FFF2464025341,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,22,EAST 119 STREET,22 EAST 119 STREET,NEW YORK,10035,MANHATTAN,1,1076434,1017450005,111,MN34,MN1102,9,05,25,018400,018400,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8020282078,-73.9442434312,999686.566029,231482.424917,moeo_socialservicesitelocations,276ea06c487edce585b8070baef618d0
0101000020E6100000FE6C66D0807D52C0ECF6EF059F594440,0101000020110F00009C93A8DB54685FC1BFCAD10EC6F35241,"UNITED JEWISH ORGANIZATIONS OF WILLIAMSBURG, INC",32,PENN STREET,32 PENN STREET,BROOKLYN,11249,BROOKLYN,3,3335305,3022160013,301,BK72,BK0103,33,14,90,053700,053700,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"UNITED JEWISH ORGANIZATIONS OF WILLIAMSBURG, INC",,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.7001655028,-73.9609871861,995067.478132,194368.045412,moeo_socialservicesitelocations,27d6d94958396968d4047d567f5da6f0
0101000020E610000045E0BD179D7E52C0C78FF4F98B5F4440,0101000020110F00002245E6BB376A5FC1BC7742056AFA5241,POSTGRADUATE CENTER FOR MENTAL HEALTH,158,EAST 35 STREET,158 EAST 35 STREET,NEW YORK,10016,MANHATTAN,1,1018532,1008900053,106,MN20,MN0603,2,02,17,007200,007200,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,POSTGRADUATE CENTER FOR MENTAL HEALTH,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7464592407,-73.9783381798,990252.221646,211232.616433,moeo_socialservicesitelocations,2b941fc1dcbc0f3e7ef85f15953145c2
0101000020E6100000520222E0A87D52C0E83E522B14534440,0101000020110F0000C0760DE898685FC1AE653E8472EC5241,CAMBA INC,1720,CHURCH AVENUE,1720 CHURCH AVENUE,BROOKLYN,11226,BROOKLYN,3,3341487,3050970085,314,BK42,BK1401,40,17,70,051200,051200,"NY NY III SUPPORTED HOUSING-OMH, SUPPORTED HOUSING-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CAMBA INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6490530154,-73.9634323438,994397.258208,175746.01356,moeo_socialservicesitelocations,2bed7eeace9be082a2b6b2a03472bdb2
0101000020E6100000ECEC91874E8052C03FD6BE8E375D4440,0101000020110F0000016855F8176D5FC18C32CF81CDF75241,PROJECT RENEWAL INC,200,VARICK STREET,200 VARICK STREET,NEW YORK,10014,MANHATTAN,1,1008118,1005200001,102,MN24,MN0201,3,02,1,003700,003700,"SUPPORTED SRO-OMH, ON-SITE REHABILITATION-OMH, ASSISTED COMPETITIVE EMPLOYMENT-OMH, HOMELESS PLACEMENT SERVICES (NON-LICENSED PROGRAM)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PROJECT RENEWAL INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7282579834,-74.0047930649,982921.538309,204600.618079,moeo_socialservicesitelocations,2c286d42c988e6792d3bbe75ad2a949f
0101000020E6100000A1A5735B5C8052C0A9572915AD5C4440,0101000020110F000010CF2D752F6D5FC1FCF3CC5132F75241,THE DOOR-A CENTER OF ALTERNATIVES INC,555,BROOME STREET,555 BROOME STREET,NEW YORK,10013,MANHATTAN,1,0,1004777502,102,MN24,MN0201,3,02,1,003700,003700,DROP-IN CENTER,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE DOOR-A CENTER OF ALTERNATIVES INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.7240320637,-74.0056370376,982687.520987,203060.998487,moeo_socialservicesitelocations,2d2233cde122dbf17ad60b80e2fc3291
0101000020E61000000E8419FB8ED961C000000000008056C0,,SCO FAMILY OF SERVICES,,,,,,,0,0,0,0,,,0,,0,,,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,SCO FAMILY OF SERVICES,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,0,0,0,0,moeo_socialservicesitelocations,2e1c48c5a6c34ed009b21359e2cb6f3d
0101000020E6100000788ACDC18E7A52C03C29BE692B674440,0101000020110F0000220B2D0454635FC1E52312A0F6025341,BARRIER FREE LIVING INC,637,EAST 138 STREET,637 EAST 138 STREET,BRONX,10454,BRONX,2,2119743,2025510040,201,BX39,BX0101,8,07,40,002702,002702,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BARRIER FREE LIVING INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8060123611,-73.9149631982,1007791.57631,232940.506172,moeo_socialservicesitelocations,2e65b083abc3a67d21793295fdc4c175
0101000020E6100000CD0250BADC7952C04B772E17796F4440,0101000020110F000090909E9D25625FC1D9F71EE2480C5341,THE JERICHO PROJECT,2701,KINGSBRIDGE TERRACE,2701 KINGSBRIDGE TERRACE,BRONX,10463,BRONX,2,2015674,2032560005,208,BX28,BX0801,14,10,50,027300,027300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE JERICHO PROJECT,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.87088289,-73.9040971545,1010773.85351,256578.351577,moeo_socialservicesitelocations,2f16c4ea7e8a59b674741eba3ed5500b
0101000020E6100000DA170BFB8D7F52C0F6477160595F4440,0101000020110F00001C4D04E8D06B5FC1DC011E4C31FA5241,"BOWERY RESIDENTS' COMMITTEE, INC.",131,WEST 25 STREET,131 WEST 25 STREET,NEW YORK,10001,MANHATTAN,1,1015006,1008017503,104,MN13,MN0401,3,02,13,009100,009100,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"BOWERY RESIDENTS' COMMITTEE, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7449150617,-73.99304081,986178.349915,210669.357084,moeo_socialservicesitelocations,2f44b6acebeb05322f5b7feefaa3e5d4
0101000020E6100000B5B3EE77F08052C03EC1E0DFB35A4440,0101000020110F00006E09230A2B6E5FC1836B9D38FCF45241,MANHATTAN LEGAL SERVICES,40,RECTOR STREET,40 RECTOR STREET,NEW YORK,10006,MANHATTAN,1,1088750,1000557501,101,MN25,MN0101,1,02,1,001300,001300,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,MANHATTAN LEGAL SERVICES,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.708614335,-74.0146770311,980180.866533,197444.140018,moeo_socialservicesitelocations,30e781661411482c16f54cb0bffddff7
0101000020E61000008598169F9F7952C0E4F527E32A564440,0101000020110F0000935F07D2BD615FC1C3F966CDE7EF5241,HELP SOCIAL SERVICE CORPORATION,116,WILLIAMS AVENUE,116 WILLIAMS AVENUE,BROOKLYN,11207,BROOKLYN,3,3083637,3036990001,305,BK85,BK0502,37,19,75,114400,114400,SHELTER INTAKE,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,HELP SOCIAL SERVICE CORPORATION,,,NYC Department of Social Services,NYCDSS,City,0,,40.6731838174,-73.9003675198,1011887.28288,184551.139807,moeo_socialservicesitelocations,32b311c3d3f274afeb2520f50d4f9e3d
0101000020E61000000E8419FB8ED961C000000000008056C0,,COMMON GROUND MANAGEMENT CORP,,,,,,,0,0,0,0,,,0,,0,,,ADULT OUTREACH SERVICE,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMON GROUND MANAGEMENT CORP,,,NYC Department of Social Services,NYCDSS,City,0,,0,0,0,0,moeo_socialservicesitelocations,32c6d13d8fd603fc374850ccb149a3a7
0101000020E61000005D498458777652C0A4E369A1216A4440,0101000020110F0000435E03E2605C5FC18805C28549065341,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,2155,BLACKROCK AVENUE,2155 BLACKROCK AVENUE,BRONX,10472,BRONX,2,2119153,2038080038,209,BX59,BX0903,18,08,43,007800,007800,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,,,NYC Department of Social Services,NYCDSS,City,0,,40.8291513223,-73.8510342877,1025475.29712,241394.489453,moeo_socialservicesitelocations,1ebfc3b5cb8739597f3bc70f8fbbda23
0101000020E61000002273B0B25C7952C0F3BD4A1105554440,0101000020110F0000F1D1EC244C615FC15B901ECE9EEE5241,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,560,LIVONIA AVENUE,560 LIVONIA AVENUE,BROOKLYN,11207,BROOKLYN,3,3418179,3038207501,305,BK85,BK0503,42,19,75,113000,113000,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.6642171495,-73.8962828372,1013024.20984,181285.646099,moeo_socialservicesitelocations,24db11b7d3a559a874dd0c2f5d38c069
0101000020E6100000114058CF4C7C52C0232D3106CC6A4440,0101000020110F0000F47D9AAE49665FC11F19EDC808075341,COMMUNITY ACCESS INC,518,WEST 159 STREET,518 WEST 159 STREET,NEW YORK,10032,MANHATTAN,1,1088115,1021170026,112,MN36,MN1201,7,06,33,024500,024500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMUNITY ACCESS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8343513244,-73.9421881071,1000247.82352,243259.267587,moeo_socialservicesitelocations,32e0d1bf8db38ebbd70d16d88851c294
0101000020E610000044C16721B27B52C02A938E4812594440,0101000020110F00009BC784F142655FC1AA6E176628F35241,CAMBA INC,880,WILLOUGHBY AVENUE,880 WILLOUGHBY AVENUE,BROOKLYN,11221,BROOKLYN,3,3072828,3032040008,304,BK78,BK0401,34,32,83,039300,039300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CAMBA INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6958704661,-73.9327472223,1002899.05914,192807.986234,moeo_socialservicesitelocations,34a97d702faba97bb32ca88c772ec0a3
0101000020E610000096A9BFAB657D52C09C75EFFB284F4440,0101000020110F0000EDC1ACC026685FC10B2B5DD00FE85241,COUNCIL OF JEWISH ORGANIZATIONS OF FLATBUSH INC,1523,AVENUE M,1523 AVENUE M,BROOKLYN,11230,BROOKLYN,3,3406670,3067350044,314,BK43,BK1403,44,21,70,076800,076800,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COUNCIL OF JEWISH ORGANIZATIONS OF FLATBUSH INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6184382364,-73.9593304988,995540.668702,164592.729357,moeo_socialservicesitelocations,34d1eb54e1f5ce47c0067e124d682dbf
0101000020E610000066089456937952C03B632B43BB6C4440,0101000020110F00004B1AC3F4A8615FC1015205C334095341,CENTER FOR URBAN COMMUNITY SERVICES INC,411,EAST 178 STREET,411 EAST 178 STREET,BRONX,10457,BRONX,2,2127101,2030280003,206,BX41,BX0502,15,10,48,037900,037900,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CENTER FOR URBAN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8494647946,-73.8996178099,1012021.64785,248776.30476,moeo_socialservicesitelocations,379d3f7437da7cb0c696e7a4bb022369
0101000020E61000000E8419FB8ED961C000000000008056C0,,ST. JOSEPH'S HOSPITAL,,,,,,,0,0,0,0,,,0,,0,,,"SUPPORTED HOUSING-OMH, ASSERTIVE COMMUNITY TREATMENT-OMH, SUPPORTED SRO-OMH, RESPITE-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,ST. JOSEPH'S HOSPITAL,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,0,0,0,0,moeo_socialservicesitelocations,390607ce326a55031bc81a9bcfb8fd29
0101000020E6100000685859C6237F52C0307933E75F5B4440,0101000020110F00003E9548811C6B5FC16E1203F8BCF55241,UNITED JEWISH COUNCIL OF THE EAST SIDE INC,219,HENRY STREET,219 HENRY STREET,NEW YORK,10002,MANHATTAN,1,1003709,1002860006,103,MN28,MN0301,1,01,7,000201,000201,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,UNITED JEWISH COUNCIL OF THE EAST SIDE INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7138642314,-73.9865585201,987976.289565,199356.781184,moeo_socialservicesitelocations,3bf7ff7e9c0d159ecaf5cca74ae0872a
0101000020E6100000EECABA106C7A52C07D23513B916C4440,0101000020110F0000E784C71619635FC1589D429205095341,COMMUNITY ACCESS INC,1750,DAVIDSON AVENUE,1750 DAVIDSON AVENUE,BRONX,10453,BRONX,2,2115886,2028610067,205,BX36,BX0501,14,09,46,021700,021700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMUNITY ACCESS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8481821196,-73.9128457856,1008362.47406,248305.06039,moeo_socialservicesitelocations,3c96af72ef06bf65903a117deb3edf83
0101000020E6100000B8FD6631627552C0DA6C248521614440,0101000020110F000016D4671C8A5A5FC1129ACAB030FC5241,ASIAN AMERICANS FOR EQUALITY INC,133-04,39 AVENUE,133-04 39 AVENUE,FLUSHING,11354,QUEENS,4,0,4049730006,407,QN22,QN0707,20,25,109,087100,087100,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,ASIAN AMERICANS FOR EQUALITY INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.7588354515,-73.8341182242,1030205.21635,215784.440706,moeo_socialservicesitelocations,3e9c9f243fad55d698114123c4da46b9
0101000020E610000095B8CDACAF7952C052A6AE29B86E4440,0101000020110F0000C039CB16D9615FC1B15D6E35700B5341,GEEL COMMUNITY SERVICES INC,2516,GRAND AVENUE,2516 GRAND AVENUE,BRONX,10468,BRONX,2,2014427,2032040009,207,BX30,BX0701,14,10,52,026500,026500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,GEEL COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8649952035,-73.9013473519,1011536.78203,254434.082779,moeo_socialservicesitelocations,4026b129fd1fc50be1feda9436fdf236
0101000020E6100000868FA9CBEF7652C0E54CD3B123734440,0101000020110F000030619C7A2D5D5FC17C41C34A67105341,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,4377,BRONX BOULEVARD,4377 BRONX BOULEVARD,BRONX,10466,BRONX,2,2097441,2050350034,212,BX62,BX1203,11,11,47,041800,041800,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,,,NYC Department of Social Services,NYCDSS,City,0,,40.8995268136,-73.8583859589,1023399.31976,267031.613271,moeo_socialservicesitelocations,2d651eda6a6da057df8d5c26b13d281f
0101000020E61000003EAD936D507752C0C80A4597C3724440,0101000020110F000066B0729ED15D5FC1CDA9614FFB0F5341,UNIQUE PEOPLE SERVICES INC.,4234,VIREO AVENUE,4234 VIREO AVENUE,BRONX,10470,BRONX,2,2019744,2033950019,212,BX62,BX1203,11,11,47,045101,045101,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,UNIQUE PEOPLE SERVICES INC.,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8965939604,-73.8642839382,1021770.47532,265960.474326,moeo_socialservicesitelocations,421405612b438a5429ca1daabe7f95b3
0101000020E6100000792BE084267952C0E59F59C6176D4440,0101000020110F000053A7A61DF0605FC1DD716FA29C095341,BRONXWORKS INC,4439,THIRD AVENUE,4439 THIRD AVENUE,BRONX,10457,BRONX,2,2127259,2030487501,206,BX17,BX0602,15,10,48,037504,037504,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BRONXWORKS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8522880491,-73.8929760161,1013857.90301,249807.098387,moeo_socialservicesitelocations,4287104fb75d90c43d33c80b14799cb9
0101000020E6100000A0327C59697F52C0BF4879960D5D4440,0101000020110F00000B634AAF926B5FC1F06A8A789EF75241,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,61,EAST 4 STREET,61 EAST 4 STREET,NEW YORK,10003,MANHATTAN,1,1082642,1004600056,103,MN22,MN0303,2,01,9,003800,003800,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.7269771665,-73.9908050262,986798.558258,204134.074104,moeo_socialservicesitelocations,42a09d2bfd2d8ba4022e00b5b1dd44f2
0101000020E610000005286FDC9B8852C05BFDDC7C3D514440,0101000020110F000030D5390F327B5FC1584AE5B163EA5241,CATHOLIC CHARITIES OF STATEN ISLAND INC,120,ANDERSON AVENUE,120 ANDERSON AVENUE,STATEN ISLAND,10302,STATEN ISLAND,5,5024253,5010360019,501,SI28,SI0106,49,31,121,021300,021300,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES OF STATEN ISLAND INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.634688957,-74.1345130052,946915.598501,170539.343321,moeo_socialservicesitelocations,44f43f792a13ff26a9abe185ecd3dfeb
0101000020E6100000A4B74647BC7F52C06FF79EF2565F4440,0101000020110F000012213A8C1F6C5FC104310D932EFA5241,CENTER FOR URBAN COMMUNITY SERVICES INC,202,WEST 24 STREET,202 WEST 24 STREET,NEW YORK,10011,MANHATTAN,1,1087205,1007730134,104,MN13,MN0401,3,02,10,009100,009100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CENTER FOR URBAN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7448409345,-73.9958666025,985395.340999,210642.300581,moeo_socialservicesitelocations,4652cc1087931a6313d1297392d43292
0101000020E610000095B8CDACAF7952C052A6AE29B86E4440,0101000020110F0000C039CB16D9615FC1B15D6E35700B5341,GEEL COMMUNITY SERVICES INC,2516,GRAND AVENUE,2516 GRAND AVENUE,BRONX,10468,BRONX,2,2014427,2032040009,207,BX30,BX0701,14,10,52,026500,026500,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,GEEL COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8649952035,-73.9013473519,1011536.78203,254434.082779,moeo_socialservicesitelocations,46daec28c10dfea377fd148c584948d4
